loc_key,SC_NR_Scan_PCI_SortedBy_RSRP_0,SC_NR_Scan_PCI_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_2,SC_NR_Scan_SSB_RSRP_SortedBy_RSRP_1,SC_NR_Scan_NR_ARFCN,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_0,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_2,SC_NR_Scan_PCI_SortedBy_RSRP_2,SC_NR_Scan_SSB_SINR_SortedBy_RSRP_1,SC_NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,SC_Latitude,SC_Longitude
41.10495_29.02461,157.0,3.0,-99.065,-97.87,-96.73,642000.0,-14.93,1.9399999999999995,-26.71,-15.99,13.0,-14.82,-25.57,41.10495,29.02461
41.10495_29.02496,68.0,3.0,-76.23,-99.57,-98.88,642000.0,-10.67,18.32,-33.82,-23.19,13.0,-22.68,-33.32,41.10495,29.02496
41.10496_29.02162,129.75,140.25,-83.5425,-88.58250000000001,-95.48,642000.0,-13.835,6.71125,-27.7675,-17.055,23.0,-9.17875,-20.865000000000002,41.10496,29.02162
41.10496_29.02295,3.0,27.166666666666668,-68.01333333333334,-86.46500000000002,-85.75333333333333,642192.0,-10.848333333333334,13.766666666666667,-29.326666666666668,-18.639999999999997,25.5,-17.871666666666666,-28.583333333333332,41.10496,29.02295
41.10496_29.02465,127.33333333333333,3.0,-89.92333333333333,-100.015,-93.795,641568.0,-13.023333333333332,6.966666666666666,-32.394999999999996,-21.735,13.0,-15.155000000000001,-25.905,41.10496,29.024649999999998
41.10496_29.0247,201.5,3.0,-106.88250000000001,-101.48,-97.22,642777.6,-16.1475,-0.5699999999999998,-33.17,-22.53,13.0,-18.78,-29.46,41.10496,29.024700000000003
41.10496_29.02502,68.0,3.0,-74.79,-102.98,-98.13,640704.0,-10.65,20.3,-38.61,-27.99,13.0,-23.34,-33.97,41.10496,29.02502
41.10497_29.02162,127.5,142.5,-86.652,-86.42999999999999,-101.78099999999999,642000.0,-11.793999999999999,9.306999999999999,-23.919999999999998,-13.059999999999999,23.0,-10.251,-21.846,41.10497,29.021619999999995
41.10497_29.02293,63.75,106.75,-80.55250000000001,-98.325,-96.35,641352.0,-10.905000000000001,11.57,-26.4275,-15.5675,35.5,-14.307500000000001,-25.135,41.10497,29.02293
41.10497_29.02294,3.0,68.0,-76.68666666666667,-87.59333333333332,-84.95666666666666,642034.2857142857,-11.796666666666667,5.355,-22.708333333333332,-11.781666666666666,18.0,-8.85,-20.058333333333334,41.10497,29.02294
41.10497_29.02475,68.0,3.0,-80.95,-101.5,-96.63,640704.0,-10.79,13.67,-31.0,-20.34,13.0,-15.75,-26.48,41.10497,29.02475
41.10497_29.02508,68.0,3.0,-75.03999999999999,-100.89500000000001,-94.985,642000.0,-10.68,17.65,-36.555,-25.93,44.5,-19.965,-30.63,41.10497,29.02508
41.10498_29.01586,0.0,0.0,-200.0,-200.0,-200.0,642000.0,-30.0,-200.0,-30.0,-200.0,0.0,-200.0,-30.0,41.10498,29.01586
41.10498_29.01985,112.2,13.0,-96.098,-104.55666666666667,-96.12,641740.8,-13.029999999999998,2.3619999999999997,-26.61,-15.876666666666665,27.666666666666668,-6.636666666666667,-18.166666666666668,41.10498,29.01985
41.10498_29.02162,133.93333333333334,153.0,-88.858,-87.35857142857144,-104.06533333333331,642086.4,-11.793333333333331,9.241999999999999,-22.977142857142855,-12.008571428571429,23.0,-10.182666666666668,-21.697333333333333,41.10498,29.02162
41.10498_29.02294,3.0,40.5,-72.9225,-86.02749999999999,-84.64,642688.0,-11.327499999999999,8.1975,-24.43,-13.605,40.5,-12.1175,-23.0375,41.10498,29.022939999999995
41.10498_29.0248,169.71428571428572,3.0,-99.27428571428572,-100.93333333333334,-96.07666666666667,642324.0,-14.777142857142858,3.167142857142857,-33.28333333333333,-22.64,13.0,-17.74,-28.433333333333337,41.10498,29.0248
41.10498_29.02486,68.0,3.0,-74.22,-100.23,-97.2,640704.0,-10.65,20.09,-36.45,-25.83,13.0,-22.78,-33.42,41.10498,29.02486
41.10498_29.02514,68.0,3.0,-75.2,-101.52,-98.42,642432.0,-10.65,19.72,-37.39,-26.76,13.0,-23.42,-34.06,41.10498,29.025140000000004
41.10499_29.02162,96.625,109.875,-85.83125,-86.35,-96.81750000000001,641676.0,-13.10875,4.47625,-20.824,-9.724,23.0,-6.875,-18.52625,41.10499,29.02162
41.10499_29.02293,3.0,37.0,-74.65400000000001,-88.03,-85.902,644196.0,-11.256,8.190000000000001,-24.627999999999997,-13.830000000000002,35.0,-11.648,-22.574,41.10499,29.02293
41.10499_29.02491,127.33333333333333,3.0,-88.75833333333333,-101.2725,-96.94000000000001,641568.0,-12.01,11.270000000000001,-32.54666666666667,-23.912499999999998,44.5,-20.71,-31.3675,41.10499,29.024909999999995
41.10499_29.0252,68.0,27.333333333333332,-74.96666666666667,-103.845,-100.11333333333333,641740.8,-10.646666666666667,20.28333333333333,-39.06,-28.435,44.5,-25.09,-35.723333333333336,41.10499,29.0252
41.10499_29.02526,68.0,0.0,-72.78,-200.0,-200.0,642000.0,-10.63,22.26,-30.0,-200.0,0.0,-200.0,-30.0,41.10499,29.02526
41.1049_29.01594,0.0,0.0,-200.0,-200.0,-200.0,642000.0,-30.0,-200.0,-30.0,-200.0,0.0,-200.0,-30.0,41.1049,29.01594
41.1049_29.02162,139.11111111111111,159.11111111111111,-87.21111111111112,-91.91749999999999,-102.32333333333332,642144.0,-11.855555555555554,8.937777777777777,-30.3525,-19.6825,23.0,-10.018888888888888,-21.316666666666663,41.1049,29.02162
41.1049_29.02295,84.0,138.0,-82.04666666666667,-102.05666666666667,-95.96333333333332,641568.0,-11.273333333333333,10.393333333333333,-27.686666666666667,-16.966666666666665,24.666666666666668,-10.313333333333333,-21.46666666666667,41.1049,29.022949999999998
41.1049_29.02435,127.33333333333333,3.0,-86.59333333333332,-101.27000000000001,-92.86,641568.0,-13.583333333333334,8.613333333333335,-37.4,-26.78,13.0,-18.44,-29.12,41.1049,29.02435
41.1049_29.02465,68.0,3.0,-80.485,-100.86999999999999,-93.27250000000001,641222.4,-10.9575,11.3625,-31.345,-20.6775,13.0,-12.885,-23.747500000000002,41.1049,29.02465
41.1049_29.0247,68.0,3.0,-79.13,-101.11,-90.51,642432.0,-10.96,10.71,-33.24,-22.59,13.0,-11.42,-22.34,41.1049,29.0247
41.10501_29.01985,97.33333333333333,13.0,-94.42,-104.59,-97.36500000000001,641568.0,-13.540000000000001,2.5833333333333335,-27.25,-16.535,40.0,-8.66,-19.86,41.10501,29.01985
41.10501_29.02162,176.57142857142858,202.28571428571428,-92.70285714285714,-86.175,-109.04857142857144,642555.4285714285,-11.455714285714285,12.968571428571428,-19.765,-8.385,23.0,-7.332857142857143,-18.804285714285715,41.10501,29.021620000000002
41.10501_29.02291,3.0,40.5,-74.155,-88.0675,-85.7975,645360.0,-11.204999999999998,8.675,-25.11,-14.3325,40.5,-11.8925,-22.8375,41.10501,29.02291
41.10501_29.02292,124.5,173.0,-86.64750000000001,-105.345,-101.14750000000001,642000.0,-11.022499999999999,10.510000000000002,-23.939999999999998,-13.065,32.25,-14.742499999999998,-25.525,41.10501,29.02292
41.10501_29.02502,68.0,3.0,-77.68,-102.06333333333333,-97.0,641352.0,-10.729999999999999,16.756666666666664,-34.916666666666664,-24.27333333333333,76.0,-19.366666666666664,-30.05666666666667,41.10501,29.02502
41.10501_29.02538,68.0,76.0,-75.34,-200.0,-101.505,642000.0,-10.645,20.424999999999997,-30.0,-200.0,0.0,-25.365000000000002,-35.989999999999995,41.10501,29.02538
41.10502_29.02161,113.8125,126.9375,-87.96625,-85.31666666666666,-97.16499999999999,641838.0,-13.61,5.3149999999999995,-18.634444444444444,-7.165555555555557,18.555555555555557,-6.371875000000001,-18.185,41.10502,29.02161
41.10502_29.02291,3.0,68.0,-74.40333333333332,-92.68,-85.97666666666667,645065.1428571428,-11.15,8.75,-29.493333333333336,-18.80666666666667,13.0,-11.806666666666667,-22.713333333333335,41.10502,29.02291
41.10502_29.02507,157.0,3.0,-94.86,-102.41,-96.3,642648.0,-15.315000000000001,5.57,-37.56,-26.94,76.0,-21.57,-32.22,41.10502,29.02507
41.10502_29.02544,68.0,76.0,-75.555,-105.39,-99.25999999999999,642432.0,-10.66,19.535,-30.0,-29.64,13.0,-23.505,-34.14,41.10502,29.02544
41.10503_29.02162,143.28571428571428,168.71428571428572,-91.51571428571427,-87.15666666666668,-105.45714285714287,642185.1428571428,-13.434285714285712,5.6657142857142855,-18.636666666666667,-7.176666666666667,9.666666666666666,-7.232857142857142,-18.888571428571428,41.10503,29.021620000000002
41.10503_29.0229,3.0,68.0,-74.01750000000001,-92.54249999999999,-86.55499999999999,644520.0,-11.0975,9.825000000000001,-29.7025,-19.03,15.5,-12.712499999999999,-23.6275,41.10503,29.0229
41.10503_29.02513,127.33333333333333,3.0,-88.56333333333333,-104.44,-100.14,642000.0,-12.923333333333334,12.986666666666666,-30.0,-29.85,76.0,-25.475,-36.105000000000004,41.10503,29.02513
41.10503_29.0255,68.0,76.0,-73.545,-200.0,-100.945,641568.0,-10.635,22.255000000000003,-30.0,-200.0,0.0,-27.04,-37.66,41.10503,29.025500000000005
41.10504_29.01581,0.0,0.0,-200.0,-200.0,-200.0,642000.0,-30.0,-200.0,-30.0,-200.0,0.0,-200.0,-30.0,41.10504,29.01581
41.10504_29.01983,190.25,13.0,-101.6925,-102.5,-96.32,642648.0,-13.049999999999999,2.625,-27.56,-16.86,40.0,-10.4,-21.39,41.10504,29.01983
41.10504_29.02162,118.4,136.0,-87.78266666666666,-85.14375,-100.28133333333332,641913.6,-12.694666666666667,7.152666666666667,-18.8425,-7.483750000000001,20.5,-6.513333333333334,-18.116,41.10504,29.02162
41.10504_29.02289,3.0,68.0,-73.56333333333333,-93.12,-89.93666666666667,646524.0,-10.863333333333332,12.163333333333334,-30.416666666666668,-19.76,13.0,-16.5,-27.22666666666667,41.10504,29.02289
41.10504_29.02519,68.0,39.5,-74.88499999999999,-103.995,-100.28999999999999,642000.0,-10.649999999999999,21.450000000000003,-36.96,-28.205,31.0,-24.84,-35.480000000000004,41.10504,29.02519
41.10504_29.02525,68.0,39.5,-74.15,-102.85,-101.345,641568.0,-10.63,22.725,-38.7,-28.785,67.5,-27.22,-37.835,41.10504,29.02525
41.10504_29.02531,68.0,59.0,-73.81,-103.36,-101.02,642432.0,-10.62,24.45,-30.0,-30.04,3.0,-25.45,-36.08,41.10504,29.02531
41.10504_29.02556,68.0,76.0,-69.69,-200.0,-98.93,642000.0,-10.62,26.18,-30.0,-200.0,0.0,-27.67,-38.29,41.10504,29.02556
41.10505_29.02162,116.55555555555556,133.0,-88.05888888888889,-85.214,-99.52000000000001,641856.0,-14.89777777777778,1.3155555555555554,-18.918,-7.432,9.0,-6.595555555555555,-18.251111111111115,41.10505,29.02162
41.10505_29.02288,3.0,34.25,-74.9325,-91.1,-87.62249999999999,645130.6666666666,-11.08,9.78,-27.21,-16.465,13.0,-12.905,-23.7625,41.10505,29.02288
41.10505_29.02292,63.75,120.5,-80.32749999999999,-97.765,-94.8625,641352.0,-10.965,10.907499999999999,-26.115000000000002,-15.3475,26.75,-14.7225,-25.495,41.10505,29.02292
41.10505_29.02536,112.5,46.0,-85.66,-105.05,-100.49000000000001,642185.1428571428,-13.160000000000002,14.017499999999998,-37.715,-30.426666666666666,46.0,-25.876666666666665,-36.51,41.10505,29.02536
41.10505_29.02562,68.0,76.0,-71.83,-200.0,-97.53,642432.0,-10.63,23.21,-30.0,-200.0,0.0,-25.13,-35.76,41.10505,29.02562
41.10506_29.02162,132.83333333333334,143.83333333333334,-89.90166666666669,-84.49000000000001,-102.30999999999999,642000.0,-12.51,7.516666666666666,-17.599999999999998,-5.903333333333333,9.666666666666666,-6.443333333333334,-18.21666666666667,41.10506,29.02162
41.10506_29.02287,3.0,14.11111111111111,-72.1611111111111,-91.10666666666667,-88.19555555555556,644613.3333333334,-10.86111111111111,13.093333333333334,-29.54888888888889,-18.860000000000003,51.888888888888886,-16.134444444444444,-26.883333333333333,41.10506,29.022869999999998
41.10506_29.02542,68.0,3.0,-74.7,-102.93,-100.74,642000.0,-10.63,22.15,-38.83,-28.21,76.0,-26.05,-36.68,41.10506,29.02542
41.10506_29.02568,68.0,76.0,-70.325,-200.0,-99.13499999999999,642000.0,-10.625,24.939999999999998,-30.0,-200.0,0.0,-28.54,-36.95,41.10506,29.02568
41.10507_29.01578,0.0,0.0,-200.0,-200.0,-200.0,642648.0,-30.0,-200.0,-30.0,-200.0,0.0,-200.0,-30.0,41.10507,29.01578
41.10507_29.01982,97.33333333333333,13.0,-92.98333333333333,-103.57,-100.32,641568.0,-12.095,6.791666666666667,-27.5325,-16.7975,40.0,-13.450000000000001,-24.28,41.10507,29.01982
41.10507_29.02163,142.44444444444446,159.11111111111111,-93.75222222222223,-86.57,-105.02888888888889,642144.0,-13.475555555555555,2.535555555555556,-18.08,-6.465000000000001,15.5,-6.44,-18.226666666666667,41.10507,29.02163
41.10507_29.02285,3.0,23.0,-78.09,-92.16999999999999,-83.21000000000001,646395.4285714285,-12.215,4.1,-25.755,-15.0,40.5,-5.48,-17.34,41.10507,29.02285
41.10507_29.02286,3.0,19.0,-76.152,-92.32000000000001,-89.49000000000001,644096.0,-11.084,9.706,-27.242,-16.514000000000003,42.4,-13.584,-24.424,41.10507,29.022859999999998
41.10507_29.02547,68.0,27.333333333333332,-74.37333333333333,-104.38666666666667,-102.72333333333334,640704.0,-10.626666666666667,23.363333333333333,-38.105000000000004,-29.350000000000005,51.666666666666664,-28.36,-38.364999999999995,41.10507,29.02547
41.10507_29.02553,157.0,39.5,-97.0225,-100.935,-99.355,642432.0,-16.314999999999998,6.62,-38.44,-29.225,39.5,-28.445,-39.07,41.10507,29.02553
41.10507_29.02573,68.0,39.5,-71.78,-100.47,-101.015,642000.0,-10.63,24.325,-30.0,-29.77,76.0,-29.240000000000002,-37.79,41.10507,29.02573
41.10508_29.02163,106.625,107.375,-87.42625,-87.022,-97.38624999999999,641676.0,-13.357500000000002,4.16875,-19.211999999999996,-7.828,11.0,-5.43125,-17.4375,41.10508,29.02163
41.10508_29.02291,185.25,225.5,-91.67500000000001,-111.8475,-108.9425,642648.0,-11.0175,11.66,-23.9375,-13.055,34.25,-13.49,-24.3375,41.10508,29.02291
41.10508_29.02558,68.0,3.0,-72.03999999999999,-98.67,-96.83000000000001,642000.0,-10.64,21.895,-37.14,-26.515,76.0,-24.84,-35.465,41.10508,29.02558
41.10508_29.02578,68.0,76.0,-71.065,-200.0,-97.02,641568.0,-10.625,23.619999999999997,-30.0,-200.0,0.0,-25.965,-36.585,41.10508,29.02578
41.10508_29.02583,68.0,76.0,-71.01,-200.0,-97.14,642432.0,-10.62,23.82,-30.0,-200.0,0.0,-26.13,-36.76,41.10508,29.02583
41.10509_29.01982,171.66666666666666,13.0,-99.30666666666666,-101.03,-100.78,642432.0,-14.256666666666666,0.7299999999999995,-24.42,-13.62,40.0,-13.35,-24.17,41.10509,29.01982
41.10509_29.02163,152.8,170.0,-91.48100000000001,-85.28999999999999,-105.821,642259.2,-14.534000000000002,0.433,-19.0775,-7.7325,18.0,-7.981999999999999,-19.446999999999996,41.10509,29.02163
41.10509_29.02164,140.22222222222223,149.25,-90.45222222222225,-84.075,-100.98375,642144.0,-13.148888888888887,5.4477777777777785,-18.099999999999998,-6.545,10.5,-6.436249999999999,-18.18,41.10509,29.021640000000005
41.10509_29.02284,3.0,23.0,-77.22,-91.264,-84.766,644842.6666666666,-11.654,6.038,-25.689999999999998,-14.898,68.0,-7.886,-19.204,41.10509,29.02284
41.10509_29.02563,127.33333333333333,39.5,-86.44666666666667,-100.655,-97.405,642259.2,-14.6,13.236666666666666,-39.34,-30.845,39.5,-27.205,-37.83,41.10509,29.02563
41.10509_29.02588,68.0,76.0,-70.77,-200.0,-96.52,642000.0,-10.63,23.83,-30.0,-200.0,0.0,-25.82,-36.45,41.10509,29.02588
41.10509_29.02593,68.0,76.0,-69.92500000000001,-200.0,-97.475,642432.0,-10.62,25.509999999999998,-30.0,-200.0,0.0,-27.465,-38.09,41.10509,29.02593
41.10511_29.02165,138.27272727272728,150.5,-89.0181818181818,-88.506,-102.293,642117.8181818182,-13.727272727272727,3.0590909090909095,-21.359999999999996,-10.23,7.0,-7.031999999999999,-18.677,41.10511,29.02165
41.10511_29.02264,63.75,79.25,-81.04375,-86.545,-92.625,641352.0,-11.42375,7.64125,-23.451666666666668,-12.568333333333333,23.0,-10.3825,-21.43875,41.10511,29.02264
41.10511_29.02265,154.875,178.625,-89.4625,-89.36666666666667,-105.40375,642324.0,-11.1775,11.8325,-26.64,-15.799999999999999,23.0,-12.84625,-23.822499999999998,41.10511,29.02265
41.10511_29.02266,124.5,146.75,-82.2575,-89.53750000000001,-95.57125,642000.0,-10.83625,14.55625,-31.4375,-20.767500000000002,20.5,-14.04875,-24.927500000000002,41.10511,29.02266
41.10511_29.02268,111.0,131.88888888888889,-86.5122222222222,-86.80999999999999,-96.70222222222222,641856.0,-12.145555555555555,7.091111111111112,-22.258,-11.104,21.0,-8.532222222222222,-19.831111111111113,41.10511,29.022679999999998
41.10511_29.02269,141.85714285714286,164.42857142857142,-87.41428571428571,-89.25999999999999,-100.96999999999998,642185.1428571428,-11.031428571428572,12.11857142857143,-25.826666666666668,-15.053333333333335,53.0,-9.392857142857142,-20.56,41.10511,29.02269
41.10511_29.02271,94.125,114.875,-84.91499999999999,-89.89399999999999,-97.0975,641676.0,-12.54875,4.8500000000000005,-23.64,-12.77,37.0,-10.155000000000001,-21.29,41.10511,29.02271
41.10511_29.02272,148.8,176.0,-87.765,-86.70750000000001,-103.13500000000002,642259.2,-12.874,8.891,-21.81,-10.819999999999999,13.0,-10.501000000000001,-21.583,41.10511,29.02272
41.10511_29.0228,111.0,139.11111111111111,-86.3788888888889,-105.79777777777775,-103.58444444444444,641856.0,-10.887777777777778,12.57,-25.56888888888889,-14.77111111111111,33.55555555555556,-15.464444444444446,-26.23111111111111,41.10511,29.0228
41.10511_29.02282,63.75,85.91666666666667,-84.46166666666667,-99.63166666666667,-95.11416666666666,643900.2352941176,-11.571666666666665,7.843333333333334,-24.260833333333334,-13.400833333333336,35.166666666666664,-9.924166666666666,-21.090833333333332,41.10511,29.02282
41.10511_29.02283,148.8,172.0,-88.372,-110.44999999999999,-104.602,642259.2,-10.879,12.360000000000001,-29.91111111111111,-19.206666666666667,31.333333333333332,-11.969,-22.982,41.10511,29.02283
41.10511_29.02285,138.0,167.44444444444446,-86.12222222222222,-98.142,-105.49111111111111,642144.0,-10.825555555555557,13.683333333333334,-29.058,-18.358,22.0,-16.12555555555555,-26.88888888888889,41.10511,29.02285
41.10511_29.02286,141.85714285714286,172.28571428571428,-90.26714285714286,-108.795,-106.56000000000002,642185.1428571428,-10.964285714285714,11.448571428571428,-27.606666666666666,-16.860000000000003,36.333333333333336,-13.705714285714283,-24.557142857142857,41.10511,29.02286
41.10511_29.02287,141.85714285714286,180.14285714285714,-91.36,-111.40714285714286,-107.37571428571428,642185.1428571428,-10.954285714285714,11.354285714285712,-26.937142857142856,-16.15142857142857,28.714285714285715,-14.595714285714285,-25.389999999999997,41.10511,29.02287
41.10511_29.02289,84.0,111.88888888888889,-85.99888888888889,-102.0875,-100.99333333333334,641568.0,-11.116666666666667,10.123333333333333,-26.3625,-15.588750000000001,27.375,-12.878888888888888,-23.768888888888892,41.10511,29.02289
41.10511_29.0229,107.14285714285714,128.0,-87.75857142857141,-108.77428571428571,-103.64142857142858,641814.8571428572,-10.96285714285714,11.40857142857143,-27.832857142857144,-17.094285714285714,48.714285714285715,-13.355714285714285,-24.232857142857142,41.10511,29.0229
41.10511_29.02461,169.71428571428572,113.0,-101.98285714285714,-105.91333333333334,-108.86600000000001,642185.1428571428,-14.527142857142858,4.1414285714285715,-37.68666666666667,-27.06,59.0,-16.326,-27.122000000000003,41.10511,29.02461
41.10511_29.02463,157.0,3.0,-100.38,-102.4975,-96.2225,642000.0,-13.585,3.5037499999999997,-29.6925,-19.02,59.0,-12.3975,-23.349999999999998,41.10511,29.02463
41.10511_29.02478,169.71428571428572,40.333333333333336,-101.53,-99.85666666666668,-96.49666666666667,642185.1428571428,-12.477142857142855,4.532857142857142,-25.906666666666666,-15.159999999999998,21.666666666666668,-11.51,-22.436666666666667,41.10511,29.02478
41.10511_29.0248,166.88888888888889,3.0,-99.09333333333333,-104.25,-95.935,642144.0,-11.705555555555556,6.592222222222222,-30.3675,-19.685,36.0,-11.695,-22.61,41.10511,29.024800000000003
41.10511_29.02481,166.88888888888889,3.0,-98.06666666666666,-103.92,-99.5,642144.0,-11.762222222222224,8.612222222222222,-33.8675,-23.232499999999998,36.0,-18.8575,-29.540000000000003,41.10511,29.024809999999995
41.10511_29.02483,144.28571428571428,5.5,-98.64999999999999,-100.57249999999999,-97.96,641814.8571428572,-13.087142857142856,4.38,-25.552500000000002,-14.780000000000001,10.5,-12.0225,-22.935000000000002,41.10511,29.02483
41.10511_29.02485,118.85714285714286,3.0,-93.50428571428571,-107.054,-96.28800000000001,641444.5714285715,-11.924285714285713,7.055714285714286,-33.215999999999994,-22.572000000000003,15.0,-11.499999999999998,-22.452000000000005,41.10511,29.024849999999997
41.10511_29.02487,157.0,3.0,-98.06,-105.955,-93.87,642000.0,-12.05375,5.79875,-34.175,-23.5375,38.5,-11.085,-22.0625,41.10511,29.02487
41.10511_29.02573,157.0,3.0,-96.145,-99.39500000000001,-94.17500000000001,642259.2,-16.3125,5.107499999999998,-38.480000000000004,-27.86,76.0,-22.64,-33.269999999999996,41.10511,29.02573
41.10511_29.02578,127.33333333333333,39.5,-87.42,-99.32,-97.35,641568.0,-13.270000000000001,13.420000000000002,-38.57,-28.8,39.5,-26.805,-37.425,41.10511,29.02578
41.10511_29.02603,68.0,76.0,-67.305,-200.0,-99.97,641568.0,-10.62,28.35,-30.0,-200.0,0.0,-32.605000000000004,-30.0,41.10511,29.026030000000002
41.10512_29.01982,112.2,40.0,-95.792,-101.39333333333333,-97.05666666666666,641740.8,-12.044,5.037999999999999,-24.99666666666667,-14.206666666666669,13.0,-9.56,-20.663333333333334,41.10512,29.01982
41.10512_29.02165,129.5,148.0,-88.14875,-85.2,-102.00125,642000.0,-14.87875,2.0275000000000003,-19.3825,-7.9624999999999995,8.0,-7.2675,-18.81125,41.10512,29.02165
41.10512_29.02259,124.5,150.5,-87.21125,-90.34750000000001,-100.88624999999999,642000.0,-11.35625,9.93875,-25.8675,-15.11,13.0,-12.545000000000002,-23.728749999999998,41.10512,29.02259
