loc_key,UL_NR_UE_PCI_0,UL_NR_UE_Throughput_RLC_UL,UL_NR_UE_Power_Tx_PUSCH_0,UL_App_Throughput_UL,UL_NR_UE_NACK_Rate_UL_0,UL_NR_UE_RSRP_0,UL_NR_UE_Nbr_PCI_0,UL_NR_UE_RSRQ_0,UL_NR_UE_Nbr_RSRP_0,UL_NR_UE_Nbr_RSRQ_0,UL_NR_UE_Nbr_RSRP_1,UL_NR_UE_SINR_0,UL_NR_UE_Nbr_PCI_1,UL_NR_UE_Nbr_RSRQ_1,UL_NR_UE_Timing_Advance,UL_Latitude,UL_Longitude,UL_NR_UE_PCI_0_lat,UL_NR_UE_PCI_0_lon,UL_NR_UE_PCI_0_azimuth,UL_NR_UE_PCI_0_height,UL_NR_UE_Nbr_PCI_0_lat,UL_NR_UE_Nbr_PCI_0_lon,UL_NR_UE_Nbr_PCI_0_azimuth,UL_NR_UE_Nbr_PCI_0_height,UL_NR_UE_Nbr_PCI_1_lat,UL_NR_UE_Nbr_PCI_1_lon,UL_NR_UE_Nbr_PCI_1_azimuth,UL_NR_UE_Nbr_PCI_1_height
41.10453_29.02099,13,100647.425,17.5,99394.69,0.0,-65.55000000000001,0,-10.5,-200.0,-30.0,-200.0,19.950000000000003,0,-30.0,,41.10453,29.02099,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10453_29.02101,13,98901.31,17.5,94270.09,0.0,-65.15,3,-10.5,-78.9,-20.75,-200.0,23.15,0,-30.0,,41.10453,29.02101,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10453_29.02138,13,78367.565,17.15,95399.38,0.0,-58.25,3,-10.4,-82.15,-25.1,-200.0,24.1,0,-30.0,,41.10453,29.02138,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10453_29.02144,13,108108.29000000001,17.5,103455.91,0.0,-58.650000000000006,3,-10.6,-77.3,-22.299999999999997,-200.0,21.4,0,-30.0,,41.10453,29.02144,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10453_29.02148,13,,,,,-200.0,0,-30.0,-200.0,-30.0,-200.0,,0,-30.0,,41.10453,29.02148,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10453_29.0232,3,77848.065,17.5,72334.51,9.35,-83.85,40,-11.55,-94.4,-19.4,-93.1,9.35,68,-18.5,,41.10453,29.0232,41.1043417,29.0217472,300.0,6.0,41.1070873,29.0226646,260.0,10.0,41.1054694,29.0278333,255.0,18.0
41.10454_29.01626,68,125.45500000000001,22.4,199.75333333333333,11.850000000000001,-124.35,13,-15.95,-127.19999999999999,-18.4,-127.1,-7.8,40,-18.9,,41.10454,29.016260000000003,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,41.1070873,29.0226646,260.0,10.0
41.10454_29.02018,13,69750.265,17.9,70310.13,7.75,-74.4,0,-10.350000000000001,-200.0,-30.0,-200.0,19.5,0,-30.0,,41.10454,29.02018,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10454_29.02019,13,69065.0,17.95,70303.76,8.0,-74.1,0,-10.4,-200.0,-30.0,-200.0,20.1,0,-30.0,,41.10454,29.020189999999996,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10454_29.02035,13,95651.0,17.5,71805.96,9.0,-73.5,3,-10.45,-89.0,-21.4,-200.0,23.0,0,-30.0,,41.10454,29.020349999999997,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10454_29.02036,13,94871.435,17.5,96843.51,9.0,-74.45,3,-10.45,-101.30000000000001,-26.35,-200.0,24.4,0,-30.0,,41.10454,29.02036,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10454_29.02103,13,98877.64000000001,17.4,94419.05,0.0,-60.4,3,-10.4,-123.4,-30.0,-200.0,23.7,0,-30.0,,41.10454,29.02103,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10454_29.02105,13,100094.41,17.5,97142.95,0.0,-62.85,0,-10.4,-200.0,-30.0,-200.0,23.299999999999997,0,-30.0,,41.10454,29.02105,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10454_29.02151,13,100690.16,17.35,72268.61,0.0,-59.35,3,-10.649999999999999,-71.4,-19.55,-200.0,15.7,0,-30.0,,41.10454,29.02151,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10454_29.02319,3,79944.87,17.5,89897.66,9.25,-82.94999999999999,13,-11.4,-90.6,-17.8,-103.80000000000001,8.75,45,-22.95,,41.10454,29.02319,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.01625,68,122.1,22.4,0.0,12.75,-125.05,13,-16.25,-126.80000000000001,-17.7,-127.1,-6.35,40,-18.4,,41.10455,29.016249999999996,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,41.1070873,29.0226646,260.0,10.0
41.10455_29.02025,13,66892.28,17.85,67615.6675,6.5,-77.69999999999999,3,-10.45,-112.8,-29.5,-200.0,23.0,0,-30.0,,41.10455,29.020249999999997,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02027,13,67629.88,17.9,,6.0,-70.1,3,-10.4,-109.9,-30.0,-200.0,26.6,0,-30.0,,41.10455,29.02027,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02106,13,85025.22,17.5,73322.45,0.0,-63.25,3,-10.5,-73.8,-16.5,-200.0,19.8,0,-30.0,,41.10455,29.02106,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02108,13,100705.31,17.5,109263.65,0.0,-64.65,3,-10.55,-77.45,-18.75,-200.0,21.35,0,-30.0,,41.10455,29.02108,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02158,9,61492.23999999999,17.5,96441.62,0.0,-67.0,9,-14.200000000000001,-66.36666666666667,-13.666666666666666,-200.0,-5.133333333333334,0,-30.0,1.0,41.10455,29.021579999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10455_29.02164,3,95176.04000000001,17.5,95854.7,0.0,-67.80000000000001,13,-13.2,-67.25,-12.75,-200.0,3.5,0,-30.0,,41.10455,29.02164,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.0217,3,97229.93,17.5,96356.97,0.0,-69.85,13,-12.55,-70.95,-13.55,-200.0,5.15,0,-30.0,,41.10455,29.0217,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02177,3,98954.23,17.45,87345.05,0.0,-64.1,13,-10.9,-69.6,-13.4,-200.0,9.5,0,-30.0,,41.10455,29.02177,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10455_29.02182,3,94299.39499999999,17.299999999999997,91920.09,0.0,-59.03333333333333,13,-10.566666666666668,-75.53333333333332,-18.033333333333335,-200.0,16.666666666666664,0,-30.0,,41.10455,29.02182,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.01624,68,121.03999999999999,22.4,0.0,11.5,-125.75,13,-16.75,-128.05,-18.7,-200.0,-7.35,0,-30.0,,41.10456,29.01624,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02024,13,66980.7775,19.111111111111114,65022.365,8.666666666666666,-80.975,3,-10.4875,-93.35,-19.65,-200.0,23.0125,0,-30.0,,41.10456,29.020240000000005,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02029,13,64090.37,,,,-71.8,3,-10.4,-93.4,-25.3,-200.0,25.7,0,-30.0,,41.10456,29.02029,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02031,13,21366.0,17.6,,2.25,-72.85,3,-10.5,-92.2,-24.1,-200.0,22.700000000000003,0,-30.0,,41.10456,29.020310000000002,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02035,13,93059.635,17.5,91606.83,8.5,-73.8,0,-10.55,-200.0,-30.0,-200.0,21.05,0,-30.0,,41.10456,29.02035,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10456_29.02109,13,101113.805,17.5,95861.62,0.0,-65.05,3,-10.55,-81.9,-21.05,-200.0,19.9,0,-30.0,,41.10456,29.021089999999997,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02111,13,100291.70999999999,17.5,94942.82,0.0,-62.5,3,-10.5,-74.94999999999999,-21.4,-200.0,22.75,0,-30.0,,41.10456,29.02111,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02188,3,96210.59,17.35,94878.52,0.0,-59.4,13,-10.4,-200.0,-30.0,-200.0,21.5,0,-30.0,,41.10456,29.02188,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.02193,3,97806.81,17.45,95400.73,0.0,-60.75,13,-10.5,-86.8,-26.2,-200.0,22.75,0,-30.0,,41.10456,29.02193,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10456_29.0232,3,83578.255,17.5,73548.77,9.0,-84.25,13,-11.8,-92.3,-16.9,-116.7,7.699999999999999,23,-28.0,,41.10456,29.0232,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0
41.10457_29.01622,68,131.32,22.45,0.0,11.85,-126.6,13,-17.05,-126.2,-17.4,-200.0,-7.5,0,-30.0,,41.10457,29.01622,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02017,13,67433.6575,17.9,70303.945,8.5,-74.625,0,-10.4,-200.0,-30.0,-200.0,21.75,0,-30.0,,41.10457,29.02017,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10457_29.02019,13,71193.855,19.0,69911.21,9.05,-79.5,3,-10.45,-92.6,-20.0,-200.0,24.45,0,-30.0,,41.10457,29.020189999999996,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.0202,13,69153.23999999999,18.4,70759.78,6.95,-78.1,3,-10.45,-107.05,-26.35,-200.0,25.2,0,-30.0,,41.10457,29.0202,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02022,13,69048.57500000001,17.9,,10.1,-81.6,3,-10.55,-96.0,-22.1,-200.0,24.2,0,-30.0,,41.10457,29.020220000000002,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02033,13,0.66,17.5,,0.5,-67.35,3,-10.4,-90.6,-24.9,-200.0,24.1,0,-30.0,,41.10457,29.02033,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02036,13,95337.08499999999,17.566666666666666,107787.18,8.666666666666666,-73.75,0,-10.5,-200.0,-30.0,-200.0,19.450000000000003,0,-30.0,,41.10457,29.02036,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10457_29.02113,13,97678.28,17.5,96848.83,0.0,-61.650000000000006,0,-10.45,-200.0,-30.0,-200.0,21.0,0,-30.0,,41.10457,29.02113,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10457_29.02196,3,,,,,-57.5,13,-10.4,-149.2,-30.0,-200.0,19.2,0,-30.0,,41.10457,29.02196,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02199,3,98287.865,17.35,95925.43,0.0,-56.1,13,-10.4,-76.3,-21.8,-200.0,20.5,0,-30.0,,41.10457,29.02199,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.02204,3,103731.425,17.4,95924.54,0.0,-56.1,13,-10.4,-86.7,-25.5,-200.0,22.95,0,-30.0,,41.10457,29.02204,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.0221,3,108319.925,17.45,118383.71,0.0,-56.95,13,-10.4,-77.0,-23.5,-200.0,25.25,0,-30.0,,41.10457,29.0221,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10457_29.0232,3,82513.95,17.5,72278.97,9.25,-79.15,13,-10.95,-118.75,-23.8,-104.85,9.6,23,-25.85,,41.10457,29.0232,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1058417,29.0205028,130.0,6.0
41.10458_29.02018,13,71585.295,18.8,50584.04,9.0,-78.94999999999999,0,-10.55,-200.0,-30.0,-200.0,24.299999999999997,0,-30.0,,41.10458,29.02018,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10458_29.02031,13,,17.5,,0.5,-71.9,3,-10.45,-87.9,-18.5,-200.0,21.0,0,-30.0,,41.10458,29.020310000000002,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10458_29.02035,13,5.35,17.5,,0.0,-70.97500000000001,3,-10.45,-106.5,-22.2,-200.0,24.875,0,-30.0,,41.10457999999999,29.02035,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10458_29.02036,13,15262.3,17.7,15855.62,0.5,-73.6,0,-10.5,-200.0,-30.0,-200.0,20.75,0,-30.0,,41.10458,29.02036,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10458_29.02115,13,88979.38,17.5,80330.12,0.0,-64.30000000000001,3,-10.5,-73.7,-18.3,-200.0,19.6,0,-30.0,,41.10458,29.02115,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10458_29.02214,3,,,,,-57.5,0,-10.4,-200.0,-30.0,-200.0,28.5,0,-30.0,,41.10458,29.02214,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10458_29.02217,3,98415.68,17.4,94542.51,0.0,-57.8,0,-10.4,-200.0,-30.0,-200.0,28.0,0,-30.0,,41.10458,29.02217,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10458_29.02321,3,80909.005,17.5,93371.35,9.05,-84.25,13,-11.35,-92.05,-17.35,-115.30000000000001,7.35,45,-19.2,,41.10458,29.02321,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10459_29.01621,68,122.96000000000001,22.4,0.0,12.3,-125.55000000000001,13,-16.299999999999997,-125.75,-16.7,-200.0,-8.6,0,-30.0,,41.104589999999995,29.01621,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0
41.10459_29.01994,13,81486.61499999999,17.8,95896.33,9.0,-73.75,0,-10.45,-200.0,-30.0,-200.0,21.9,0,-30.0,,41.104589999999995,29.01994,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.10459_29.02117,13,104345.675,17.5,96383.3,0.0,-65.65,3,-10.6,-81.55000000000001,-20.65,-200.0,16.75,0,-30.0,,41.104589999999995,29.02117,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10459_29.02119,13,100310.66500000001,17.5,95924.25,0.0,-61.3,3,-10.45,-77.35,-21.65,-200.0,18.7,0,-30.0,,41.104589999999995,29.02119,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10459_29.02321,3,78329.95999999999,17.6,70798.92,9.1,-83.85,23,-11.25,-98.85,-19.25,-98.85,7.8,68,-22.9,,41.104589999999995,29.02321,41.1043417,29.0217472,300.0,6.0,41.1058417,29.0205028,130.0,6.0,41.1054694,29.0278333,255.0,18.0
41.1045_29.0202,13,71462.745,17.85,69274.44,8.75,-74.69999999999999,0,-10.350000000000001,-200.0,-30.0,-200.0,20.5,0,-30.0,,41.104499999999994,29.0202,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1045_29.02046,13,109878.215,17.5,127566.48,1.75,-68.19999999999999,0,-10.45,-200.0,-30.0,-200.0,26.6,0,-30.0,,41.104499999999994,29.020459999999996,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1045_29.02047,13,104957.575,17.55,93897.22,0.75,-66.8,3,-10.4,-86.2,-21.3,-200.0,26.0,0,-30.0,,41.1045,29.02047,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.02077,13,100524.205,17.5,77312.8,0.0,-70.6,3,-10.45,-96.6,-26.15,-200.0,19.65,0,-30.0,,41.1045,29.02077,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.02078,13,96360.11499999999,17.5,109921.67249999999,0.0,-70.25,3,-10.5,-98.65,-21.4,-200.0,18.5,0,-30.0,,41.1045,29.020779999999995,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.02079,13,52358.53999999999,17.5,,0.0,-70.44999999999999,3,-10.45,-83.45,-22.85,-200.0,19.950000000000003,0,-30.0,,41.1045,29.02079,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.02081,13,0.78,17.5,,0.0,-69.1,3,-10.5,-82.4,-17.9,-200.0,18.8,0,-30.0,,41.1045,29.02081,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.02083,13,,17.5,,0.5,-68.65,0,-10.5,-200.0,-30.0,-200.0,20.15,0,-30.0,,41.1045,29.02083,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1045_29.02085,13,3.0349999999999997,17.5,,0.0,-67.55,0,-10.5,-200.0,-30.0,-200.0,19.05,0,-30.0,,41.1045,29.02085,41.1043417,29.0217472,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1045_29.02105,13,100310.07500000001,17.5,96374.05,0.0,-61.55,3,-10.45,-82.94999999999999,-23.85,-200.0,25.799999999999997,0,-30.0,,41.104499999999994,29.02105,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.1045_29.0232,3,74498.34333333332,18.433333333333334,74918.3,8.200000000000001,-86.60000000000001,31,-13.166666666666666,-88.73333333333335,-16.400000000000002,-85.0,5.233333333333333,68,-13.05,,41.1045,29.023199999999996,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0,41.1054694,29.0278333,255.0,18.0
41.10461_29.02124,13,93096.1,17.35,72373.3,0.0,-59.2,3,-10.45,-75.4,-18.5,-200.0,17.6,0,-30.0,,41.10461,29.02124,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10461_29.02126,13,92221.45,17.35,92586.39,0.0,-60.75,3,-10.6,-92.30000000000001,-27.200000000000003,-200.0,16.35,0,-30.0,,41.10461,29.02126,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10461_29.02128,13,109586.685,17.45,93822.55,0.0,-60.150000000000006,3,-10.5,-75.85,-20.450000000000003,-200.0,13.8,0,-30.0,,41.10461,29.02128,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10461_29.02232,3,111149.45,17.5,79140.69,0.0,-64.35,13,-10.4,-100.8,-28.15,-200.0,23.25,68,-30.0,,41.10461,29.02232,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0
41.10461_29.02322,3,71495.545,18.15,78624.16,9.45,-85.44999999999999,68,-11.7,-97.5,-19.35,-200.0,6.3,0,-30.0,,41.10461,29.02322,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10462_29.01619,68,94.735,22.5,0.0,9.1,-126.35,13,-17.25,-126.7,-17.450000000000003,-127.85,-7.550000000000001,40,-18.299999999999997,,41.10462,29.01619,41.1054694,29.0278333,255.0,18.0,41.1043417,29.0217472,40.0,6.0,41.1070873,29.0226646,260.0,10.0
41.10462_29.02129,13,97629.60500000001,17.45,96896.74,0.0,-61.0,3,-10.55,-75.55000000000001,-21.799999999999997,-200.0,14.75,0,-30.0,,41.10462,29.02129,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02131,13,96312.11,17.35,91406.46,0.0,-62.65,3,-10.6,-75.44999999999999,-20.8,-200.0,12.5,0,-30.0,,41.10462,29.02131,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02133,13,94563.345,17.5,96445.57,0.0,-63.45,3,-10.8,-72.9,-20.1,-200.0,13.55,0,-30.0,,41.10462,29.02133,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02135,13,94850.08499999999,17.45,95396.1,0.0,-63.949999999999996,3,-11.0,-73.15,-17.55,-200.0,11.100000000000001,0,-30.0,,41.10462,29.02135,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02137,13,109042.58499999999,17.5,94796.2,0.0,-63.099999999999994,3,-10.9,-70.75,-15.5,-200.0,12.15,0,-30.0,,41.10462,29.02137,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02139,13,89580.33,17.5,70488.8925,0.0,-65.0,3,-11.100000000000001,-70.69999999999999,-15.0,-200.0,10.350000000000001,0,-30.0,,41.10462,29.021390000000004,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02141,13,97741.37,17.45,,0.0,-61.95,3,-11.0,-69.35,-15.5,-200.0,10.95,0,-30.0,,41.10462,29.02141,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02143,13,0.78,17.4,,0.0,-64.25,3,-11.25,-69.8,-15.7,-200.0,10.95,0,-30.0,,41.10462,29.02143,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02144,13,,17.45,,0.25,-63.900000000000006,3,-11.75,-67.85,-13.600000000000001,-200.0,8.2,0,-30.0,,41.10462,29.02144,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02146,13,1.045,17.5,,0.75,-63.800000000000004,3,-11.5,-68.65,-13.7,-200.0,7.3500000000000005,0,-30.0,,41.10462,29.02146,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02148,13,4.97,16.95,,0.0,-64.55,3,-12.8,-63.95,-13.25,-200.0,5.75,0,-30.0,,41.10462,29.02148,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02149,13,4.13,13.850000000000001,,0.25,-58.7,3,-11.7,-61.3,-13.7,-200.0,7.2,0,-30.0,,41.10462,29.02149,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02151,13,711.06,12.5,,0.0,-58.35,3,-11.15,-66.9,-17.0,-200.0,9.0,0,-30.0,,41.10462,29.021509999999996,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10462_29.02322,3,9638.565,17.85,15856.34,1.75,-87.25,68,-12.4,-93.15,-16.3,-200.0,5.2,0,-30.0,,41.10462,29.02322,41.1043417,29.0217472,300.0,6.0,41.1054694,29.0278333,255.0,18.0,0.0,0.0,0.0,0.0
41.10463_29.02152,13,52049.475000000006,14.850000000000001,15856.32,0.0,-59.75,3,-11.15,-63.1,-14.55,-200.0,7.85,0,-30.0,,41.10463,29.02152,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10463_29.02154,13,112277.805,17.5,81642.02,0.0,-64.30000000000001,3,-11.9,-66.75,-13.7,-200.0,9.7,0,-30.0,,41.10463,29.021539999999998,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10463_29.02155,13,91939.685,17.25,69785.9,0.0,-60.8,3,-11.0,-68.44999999999999,-14.8,-200.0,10.2,0,-30.0,,41.10463,29.02155,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10463_29.02156,13,110838.985,17.5,133288.83,0.0,-68.3,3,-11.95,-68.6,-13.6,-200.0,6.300000000000001,0,-30.0,,41.10463,29.02156,41.1043417,29.0217472,40.0,6.0,41.1043417,29.0217472,300.0,6.0,0.0,0.0,0.0,0.0
41.10463_29.02241,3,52029.5,17.6,15833.5,0.5,-69.55000000000001,13,-10.65,-117.65,-23.3,-149.4,20.299999999999997,68,-30.0,,41.10463,29.02241,41.1043417,29.0217472,300.0,6.0,41.1043417,29.0217472,40.0,6.0,41.1054694,29.0278333,255.0,18.0
