Latitude,Longitude,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6
41.10797,29.02218,30.0,40.0,59.0,,,,,-84.03,-87.66,-111.73,,,,,-12.23,-15.87,-38.77,,,,,3.42,-3.71,-28.14,,,,
41.10797,29.02218,30.0,40.0,59.0,,,,,-83.18,-87.82,-110.48,,,,,-11.94,-16.57,-39.11,,,,,4.45,-4.7,-28.49,,,,
41.10798,29.02216,40.0,30.0,59.0,,,,,-89.02,-89.6,-110.34,,,,,-13.44,-14.03,-34.99,,,,,0.36,-0.78,-24.35,,,,
41.10798,29.02216,30.0,40.0,,,,,,-87.67,-91.72,,,,,,-12.14,-16.18,,,,,,3.76,-4.15,,,,,
41.10798,29.02216,30.0,40.0,,,,,,-84.36,-89.07,,,,,,-11.94,-16.64,,,,,,4.45,-4.79,,,,,
41.10798,29.02216,30.0,40.0,,,,,,-82.46,-90.35,,,,,,-11.32,-19.21,,,,,,7.49,-7.94,,,,,
41.10798,29.02213,30.0,40.0,,,,,,-82.62,-87.67,,,,,,-11.8,-16.86,,,,,,4.98,-5.05,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-84.03,-86.5,,,,,,-12.6,-15.08,,,,,,2.35,-2.54,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-85.19,-86.98,,,,,,-12.89,-14.68,,,,,,1.6,-1.9,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-83.97,-85.29,,,,,,-13.08,-14.4,,,,,,1.17,-1.43,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-86.14,-87.06,,,,,,-13.21,-14.13,,,,,,0.86,-0.96,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-84.3,-85.56,,,,,,-13.08,-14.34,,,,,,1.13,-1.33,,,,,
41.10799,29.0221,30.0,40.0,,,,,,-85.92,-86.3,,,,,,-13.47,-13.85,,,,,,0.28,-0.45,,,,,
41.10799,29.02207,30.0,40.0,,,,,,-82.6,-85.91,,,,,,-12.33,-15.64,,,,,,3.11,-3.39,,,,,
41.10799,29.02207,30.0,40.0,,,,,,-82.87,-85.12,,,,,,-12.67,-14.92,,,,,,2.17,-2.29,,,,,
41.108,29.02203,40.0,30.0,,,,,,-87.2,-87.51,,,,,,-13.56,-13.87,,,,,,0.12,-0.47,,,,,
41.108,29.02203,30.0,40.0,,,,,,-84.3,-88.68,,,,,,-12.02,-16.42,,,,,,4.15,-4.47,,,,,
41.108,29.02203,30.0,40.0,,,,,,-84.41,-90.92,,,,,,-11.56,-18.07,,,,,,6.12,-6.59,,,,,
41.108,29.02203,30.0,40.0,,,,,,-85.77,-88.4,,,,,,-12.58,-15.22,,,,,,2.4,-2.75,,,,,
41.108,29.022,30.0,40.0,,,,,,-83.08,-87.67,,,,,,-11.94,-16.54,,,,,,4.45,-4.63,,,,,
41.108,29.022,30.0,40.0,,,,,,-87.0,-87.64,,,,,,-13.41,-14.05,,,,,,0.44,-0.81,,,,,
41.108,29.02196,40.0,30.0,,,,,,-85.95,-88.19,,,,,,-12.69,-14.92,,,,,,2.11,-2.29,,,,,
41.108,29.02196,40.0,30.0,,,,,,-85.73,-87.87,,,,,,-12.76,-14.91,,,,,,1.92,-2.27,,,,,
41.108,29.02196,40.0,30.0,,,,,,-83.99,-91.32,,,,,,-11.34,-18.66,,,,,,7.42,-7.3,,,,,
41.108,29.02193,40.0,30.0,,,,,,-86.21,-86.77,,,,,,-13.38,-13.94,,,,,,0.49,-0.6,,,,,
41.108,29.02193,40.0,30.0,,,,,,-85.35,-90.86,,,,,,-11.8,-17.3,,,,,,5.01,-5.64,,,,,
41.108,29.02193,40.0,30.0,,,,,,-84.87,-89.36,,,,,,-12.0,-16.48,,,,,,4.23,-4.57,,,,,
41.10801,29.0219,40.0,30.0,,,,,,-81.94,-89.67,,,,,,-11.3,-19.32,,,,,,7.64,-8.09,,,,,
41.10801,29.0219,40.0,30.0,,,,,,-81.7,-91.03,,,,,,-11.12,-20.46,,,,,,9.03,-9.36,,,,,
41.10801,29.02187,40.0,30.0,,,,,,-82.74,-91.05,,,,,,-11.26,-19.57,,,,,,7.89,-8.38,,,,,
41.10801,29.02187,40.0,30.0,,,,,,-81.53,-88.39,,,,,,-11.39,-18.23,,,,,,7.08,-6.8,,,,,
41.10801,29.02187,40.0,30.0,,,,,,-82.63,-89.27,,,,,,-11.47,-18.12,,,,,,6.57,-6.66,,,,,
41.10801,29.02184,40.0,30.0,,,,,,-80.2,-90.06,,,,,,-11.08,-20.94,,,,,,9.4,-9.9,,,,,
41.10801,29.02184,40.0,30.0,,,,,,-82.75,-91.78,,,,,,-11.21,-20.23,,,,,,8.27,-9.11,,,,,
41.10801,29.02181,40.0,30.0,,,,,,-83.68,-93.81,,,,,,-11.05,-21.19,,,,,,9.74,-10.17,,,,,
41.10801,29.02181,40.0,30.0,,,,,,-88.68,-92.48,,,,,,-12.29,-16.07,,,,,,3.27,-4.01,,,,,
41.10801,29.02181,40.0,30.0,,,,,,-81.23,-96.11,,,,,,-10.77,-25.64,,,,,,14.36,-14.89,,,,,
41.10801,29.02181,40.0,30.0,,,,,,-80.81,-92.92,,,,,,-10.92,-23.04,,,,,,11.28,-12.16,,,,,
41.10802,29.02178,40.0,30.0,,,,,,-82.55,-91.4,,,,,,-11.17,-20.02,,,,,,8.61,-8.86,,,,,
41.10802,29.02178,40.0,30.0,,,,,,-84.65,-89.27,,,,,,-11.98,-16.61,,,,,,4.3,-4.73,,,,,
41.10803,29.02174,40.0,30.0,,,,,,-80.26,-91.58,,,,,,-10.94,-22.26,,,,,,10.96,-11.33,,,,,
41.10803,29.02171,40.0,30.0,,,,,,-85.21,-90.99,,,,,,-11.69,-17.47,,,,,,5.48,-5.85,,,,,
41.10803,29.02171,40.0,30.0,,,,,,-83.21,-94.36,,,,,,-11.0,-21.89,,,,,,10.24,-10.94,,,,,
41.10803,29.02171,40.0,30.0,,,,,,-81.87,-89.06,,,,,,-11.43,-18.62,,,,,,6.8,-7.26,,,,,
41.10803,29.02171,40.0,30.0,,,,,,-82.36,-94.83,,,,,,-10.89,-23.52,,,,,,11.77,-12.67,,,,,
41.10803,29.02171,445.0,,,,,,,-116.99,,,,,,,-18.52,,,,,,,-6.98,,,,,,
41.10803,29.02167,40.0,30.0,,,,,,-80.54,-93.97,,,,,,-10.85,-24.28,,,,,,12.38,-13.47,,,,,
41.10803,29.02167,40.0,30.0,,,,,,-79.48,-93.5,,,,,,-10.79,-24.84,,,,,,13.72,-14.05,,,,,
41.10803,29.02167,40.0,30.0,,,,,,-83.26,-94.01,,,,,,-11.01,-21.77,,,,,,10.08,-10.8,,,,,
41.10803,29.02163,40.0,30.0,,,,,,-81.15,-95.71,,,,,,-10.78,-25.49,,,,,,13.89,-14.73,,,,,
41.10803,29.02163,40.0,30.0,,,,,,-85.92,-96.16,,,,,,-11.09,-21.34,,,,,,9.26,-10.34,,,,,
41.10802,29.02159,40.0,30.0,,,,,,-87.24,-96.01,,,,,,-11.27,-20.05,,,,,,7.85,-8.91,,,,,
41.10802,29.02159,445.0,,,,,,,-116.81,,,,,,,-18.09,,,,,,,-6.45,,,,,,
41.10802,29.02159,445.0,,,,,,,-116.32,,,,,,,-17.82,,,,,,,-6.17,,,,,,
41.10802,29.02155,40.0,30.0,,,,,,-90.07,-96.51,,,,,,-11.61,-18.05,,,,,,5.86,-6.57,,,,,
41.10802,29.02155,445.0,,,,,,,-116.69,,,,,,,-18.04,,,,,,,-6.4,,,,,,
41.10802,29.02155,40.0,30.0,,,,,,-84.12,-97.75,,,,,,-10.85,-24.48,,,,,,12.44,-13.68,,,,,
41.10802,29.02151,445.0,442.0,443.0,,,,,-115.51,-126.71,-125.19,,,,,-13.4,-21.99,-23.1,,,,,0.55,-10.95,-12.17,,,,
41.10802,29.02151,40.0,30.0,,,,,,-90.61,-95.48,,,,,,-11.98,-16.85,,,,,,4.3,-5.05,,,,,
41.10802,29.02151,445.0,,,,,,,-116.38,,,,,,,-17.72,,,,,,,-6.0,,,,,,
41.10802,29.02151,40.0,30.0,,,,,,-86.04,-97.59,,,,,,-10.94,-22.52,,,,,,11.03,-11.62,,,,,
41.10801,29.02147,445.0,,,,,,,-116.52,,,,,,,-17.87,,,,,,,-6.19,,,,,,
41.10801,29.02147,40.0,30.0,,,,,,-94.18,-98.31,,,,,,-12.22,-16.36,,,,,,3.46,-4.4,,,,,
41.10801,29.02147,445.0,,,,,,,-116.18,,,,,,,-17.69,,,,,,,-5.98,,,,,,
41.10801,29.02142,40.0,30.0,,,,,,-99.27,-99.23,,,,,,-14.34,-14.3,,,,,,-1.33,-1.27,,,,,
41.10801,29.02142,445.0,443.0,,,,,,-117.39,-120.39,,,,,,-15.07,-18.07,,,,,,-2.45,-6.54,,,,,
41.10801,29.02142,445.0,,,,,,,-115.53,,,,,,,-17.1,,,,,,,-5.22,,,,,,
41.10801,29.02142,445.0,443.0,,,,,,-117.88,-122.77,,,,,,-15.26,-20.58,,,,,,-2.7,-9.42,,,,,
41.10801,29.02142,40.0,30.0,,,,,,-98.0,-98.26,,,,,,-13.92,-14.17,,,,,,-0.56,-1.04,,,,,
41.10801,29.02142,445.0,443.0,,,,,,-117.61,-123.74,,,,,,-14.94,-21.07,,,,,,-2.22,-9.97,,,,,
41.108,29.02137,30.0,40.0,59.0,,,,,-98.59,-99.11,-114.99,,,,,-13.95,-14.47,-30.33,,,,,-0.62,-1.54,-19.66,,,,
41.108,29.02137,30.0,40.0,,,,,,-94.02,-101.4,,,,,,-11.64,-19.02,,,,,,5.73,-7.72,,,,,
41.108,29.02137,445.0,443.0,,,,,,-117.6,-124.34,,,,,,-14.74,-21.49,,,,,,-1.86,-10.41,,,,,
41.108,29.02137,30.0,40.0,,,,,,-97.59,-100.84,,,,,,-12.8,-16.05,,,,,,1.84,-3.97,,,,,
41.108,29.02137,445.0,443.0,,,,,,-117.58,-126.04,,,,,,-14.71,-23.17,,,,,,-1.82,-12.22,,,,,
41.108,29.02133,30.0,40.0,,,,,,-94.68,-101.9,,,,,,-11.66,-18.88,,,,,,5.61,-7.56,,,,,
41.108,29.02133,445.0,443.0,,,,,,-118.26,-131.97,,,,,,-14.91,-28.64,,,,,,-2.12,-17.86,,,,,
41.108,29.02133,445.0,443.0,,,,,,-117.18,-124.71,,,,,,-14.43,-20.23,,,,,,-1.35,-8.96,,,,,
41.10799,29.02128,30.0,40.0,,,,,,-98.64,-102.69,,,,,,-12.71,-16.76,,,,,,2.04,-4.93,,,,,
41.10799,29.02128,30.0,40.0,59.0,76.0,,,,-98.87,-103.95,-114.97,-119.94,,,,-12.16,-17.23,-28.25,-33.17,,,,3.69,-5.56,-17.55,-22.53,,,
41.10799,29.02128,30.0,40.0,59.0,,,,,-97.94,-103.02,-115.97,,,,,-12.37,-17.45,-29.6,,,,,2.99,-5.83,-18.92,,,,
41.10799,29.02128,445.0,443.0,,,,,,-119.08,-126.6,,,,,,-15.44,-22.71,,,,,,-2.95,-11.7,,,,,
41.10799,29.02128,445.0,443.0,,,,,,-116.84,-124.75,,,,,,-14.28,-22.31,,,,,,-1.09,-11.31,,,,,
41.10798,29.02123,30.0,40.0,59.0,,,,,-99.29,-102.04,-112.26,,,,,-13.02,-15.78,-26.12,,,,,1.28,-3.59,-15.37,,,,
41.10798,29.02123,30.0,40.0,59.0,,,,,-97.23,-103.55,-117.28,,,,,-11.96,-18.29,-32.15,,,,,4.38,-6.85,-21.5,,,,
41.10798,29.02123,445.0,443.0,,,,,,-115.39,-122.94,,,,,,-13.6,-21.15,,,,,,0.16,-10.07,,,,,
41.10798,29.02123,445.0,443.0,442.0,,,,,-116.57,-125.82,-135.15,,,,,-14.23,-21.06,-30.07,,,,,-0.97,-9.81,-19.28,,,,
41.10798,29.02118,445.0,443.0,442.0,,,,,-116.74,-125.73,-128.07,,,,,-14.0,-21.24,-23.11,,,,,-0.57,-10.06,-12.06,,,,
41.10798,29.02118,30.0,40.0,59.0,,,,,-100.46,-103.22,-112.98,,,,,-13.23,-15.99,-25.57,,,,,0.82,-3.89,-14.81,,,,
41.10798,29.02118,445.0,443.0,442.0,,,,,-116.45,-123.29,-128.21,,,,,-14.09,-20.95,-23.12,,,,,-0.76,-9.83,-12.14,,,,
41.10798,29.02118,30.0,40.0,76.0,59.0,,,,-98.19,-101.25,-117.97,-118.04,,,,-12.74,-15.8,-32.49,-32.59,,,,2.0,-3.61,-21.83,-21.94,,,
41.10798,29.02118,30.0,40.0,59.0,76.0,,,,-101.26,-102.15,-113.95,-115.67,,,,-13.9,-14.8,-26.62,-28.2,,,,-0.53,-2.09,-15.88,-17.48,,,
41.10798,29.02118,445.0,443.0,,,,,,-118.15,-126.91,,,,,,-14.99,-21.98,,,,,,-2.29,-10.91,,,,,
41.10797,29.02113,40.0,30.0,59.0,76.0,,,,-100.77,-100.7,-114.69,-115.84,,,,-14.21,-14.14,-27.74,-29.06,,,,-1.09,-0.97,-17.03,-18.37,,,
41.10797,29.02113,445.0,443.0,442.0,,,,,-116.42,-126.29,-127.56,,,,,-13.94,-21.69,-22.49,,,,,-0.47,-10.58,-11.48,,,,
41.10796,29.02108,30.0,40.0,59.0,76.0,,,,-101.27,-101.89,-113.69,-114.44,,,,-14.07,-14.68,-25.56,-26.83,,,,-0.83,-1.9,-14.79,-16.1,,,
41.10796,29.02108,445.0,443.0,442.0,,,,,-120.43,-124.72,-128.84,,,,,-16.72,-20.05,-23.9,,,,,-4.74,-8.76,-12.95,,,,
41.10796,29.02108,445.0,443.0,442.0,,,,,-119.17,-123.01,-124.81,,,,,-15.99,-18.62,-20.1,,,,,-3.77,-7.11,-8.81,,,,
41.10796,29.02108,40.0,30.0,76.0,59.0,,,,-102.77,-102.34,-111.63,-120.44,,,,-14.73,-14.3,-23.58,-32.42,,,,-1.98,-1.25,-12.73,-21.76,,,
41.10796,29.02108,445.0,443.0,442.0,,,,,-118.24,-125.65,-127.98,,,,,-15.04,-20.85,-22.87,,,,,-2.33,-9.67,-11.84,,,,
41.10795,29.02104,40.0,30.0,76.0,59.0,,,,-101.41,-101.7,-112.38,-115.34,,,,-14.35,-14.64,-25.28,-28.28,,,,-1.35,-1.83,-14.5,-17.57,,,
41.10795,29.02104,40.0,30.0,76.0,59.0,,,,-102.12,-102.54,-112.84,-115.2,,,,-14.37,-14.78,-25.16,-27.59,,,,-1.37,-2.06,-14.37,-16.88,,,
41.10795,29.02104,246.0,,,,,,,-107.29,,,,,,,-15.93,,,,,,,-3.61,,,,,,
41.10794,29.02099,445.0,442.0,443.0,,,,,-118.54,-125.25,-125.29,,,,,-15.32,-20.47,-20.65,,,,,-2.76,-9.19,-9.43,,,,
41.10794,29.02099,40.0,30.0,76.0,59.0,,,,-100.79,-103.72,-115.33,-116.78,,,,-13.2,-16.13,-27.59,-29.11,,,,0.9,-4.08,-16.88,-18.42,,,
41.10794,29.02099,445.0,442.0,443.0,,,,,-118.44,-124.56,-128.35,,,,,-15.06,-19.62,-23.11,,,,,-2.37,-8.3,-12.09,,,,
41.10794,29.02099,445.0,444.0,442.0,443.0,,,,-117.92,-127.76,-129.71,-132.44,,,,-14.79,-22.53,-24.85,-27.31,,,,-1.93,-11.49,-13.92,-16.43,,,
41.10794,29.02099,445.0,442.0,443.0,,,,,-117.97,-125.37,-125.88,,,,,-14.94,-20.67,-21.1,,,,,-2.18,-9.44,-9.92,,,,
41.10793,29.02095,40.0,30.0,76.0,59.0,,,,-101.38,-105.37,-114.7,-116.98,,,,-13.28,-17.28,-26.6,-28.85,,,,0.71,-5.6,-15.86,-18.14,,,
41.10793,29.02095,445.0,443.0,442.0,,,,,-116.99,-127.64,-128.65,,,,,-14.23,-22.78,-23.71,,,,,-0.98,-11.75,-12.73,,,,
41.10792,29.02091,40.0,30.0,76.0,59.0,,,,-103.76,-105.66,-115.27,-118.64,,,,-14.17,-16.07,-25.69,-30.46,,,,-1.02,-3.99,-14.93,-19.79,,,
41.10792,29.02091,40.0,30.0,59.0,68.0,76.0,,,-101.72,-103.75,-119.84,-121.15,-125.25,,,-13.4,-15.43,-31.49,-32.79,-36.94,,,0.46,-3.07,-20.83,-22.15,-26.31,,
41.10792,29.02091,445.0,442.0,443.0,,,,,-116.3,-125.65,-126.28,,,,,-14.0,-20.86,-24.02,,,,,-0.6,-9.66,-13.12,,,,
41.10792,29.02091,40.0,30.0,59.0,76.0,,,,-100.6,-106.74,-117.25,-117.46,,,,-12.45,-18.57,-29.62,-29.61,,,,2.79,-7.19,-18.94,-18.93,,,
41.10792,29.02091,445.0,443.0,442.0,,,,,-116.13,-123.77,-125.32,,,,,-13.89,-22.15,-20.55,,,,,-0.39,-11.15,-9.31,,,,
41.1079,29.02087,246.0,,,,,,,-110.67,,,,,,,-16.85,,,,,,,-5.03,,,,,,
41.1079,29.02087,246.0,,,,,,,-111.55,,,,,,,-19.5,,,,,,,-8.09,,,,,,
41.1079,29.02087,40.0,30.0,76.0,59.0,,,,-103.91,-106.95,-115.41,-117.13,,,,-13.82,-16.86,-25.27,-26.96,,,,-0.36,-5.05,-14.49,-16.23,,,
41.1079,29.02087,445.0,442.0,443.0,,,,,-113.92,-123.95,-124.06,,,,,-12.94,-19.68,-23.08,,,,,1.62,-8.36,-12.15,,,,
41.1079,29.02087,246.0,,,,,,,-112.74,,,,,,,-17.22,,,,,,,-5.3,,,,,,
41.10789,29.02083,40.0,30.0,76.0,59.0,,,,-102.44,-104.97,-117.36,-117.55,,,,-13.45,-15.98,-28.33,-28.95,,,,0.35,-3.86,-17.61,-18.25,,,
41.10789,29.02083,246.0,,,,,,,-111.88,,,,,,,-13.17,,,,,,,1.11,,,,,,
41.10789,29.02079,30.0,40.0,76.0,59.0,,,,-105.16,-105.4,-118.89,-119.66,,,,-15.1,-15.34,-28.83,-29.61,,,,-2.56,-2.93,-18.14,-18.93,,,
41.10789,29.02079,30.0,40.0,59.0,68.0,76.0,,,-103.83,-104.46,-114.97,-122.03,-123.76,,,-14.46,-15.09,-25.62,-32.69,-34.39,,,-1.52,-2.54,-14.86,-22.03,-23.75,,
41.10789,29.02079,246.0,,,,,,,-115.19,,,,,,,-17.26,,,,,,,-5.54,,,,,,
41.10788,29.02075,40.0,30.0,76.0,59.0,68.0,,,-103.58,-107.33,-116.12,-118.07,-118.19,,,-13.37,-17.13,-25.84,-28.2,-27.43,,,0.53,-5.4,-15.07,-17.48,-16.7,,
41.10788,29.02075,445.0,443.0,444.0,442.0,,,,-111.71,-121.54,-125.23,-127.09,,,,-12.4,-22.23,-20.51,-23.15,,,,3.03,-11.26,-9.28,-12.17,,,
41.10788,29.02075,246.0,,,,,,,-112.01,,,,,,,-12.56,,,,,,,2.62,,,,,,
41.10788,29.02075,246.0,,,,,,,-112.91,,,,,,,-16.82,,,,,,,-4.87,,,,,,
41.10788,29.02075,445.0,443.0,444.0,442.0,,,,-111.72,-122.21,-124.78,-126.97,,,,-12.15,-22.71,-20.3,-22.87,,,,3.83,-11.77,-9.06,-11.85,,,
41.10788,29.02075,445.0,442.0,444.0,443.0,,,,-112.38,-124.04,-125.39,-125.9,,,,-12.28,-19.93,-21.45,-25.76,,,,3.42,-8.63,-10.33,-14.97,,,
41.10788,29.02075,246.0,,,,,,,-113.97,,,,,,,-13.68,,,,,,,0.01,,,,,,
41.10787,29.02071,445.0,442.0,443.0,444.0,,,,-113.91,-123.24,-123.51,-126.99,,,,-12.98,-19.36,-22.62,-22.53,,,,1.54,-7.97,-11.66,-11.51,,,
41.10787,29.02071,40.0,30.0,23.0,76.0,59.0,,,-104.81,-109.32,-118.99,-125.98,-122.36,,,-13.32,-17.84,-27.51,-34.45,-30.88,,,0.64,-6.3,-16.8,-23.8,-20.21,,
41.10787,29.02071,40.0,30.0,59.0,76.0,68.0,,,-103.96,-105.01,-117.74,-118.43,-122.48,,,-14.14,-15.2,-27.92,-28.42,-32.97,,,-0.97,-2.71,-17.22,-17.7,-22.32,,
41.10787,29.02071,246.0,,,,,,,-113.57,,,,,,,-14.72,,,,,,,-1.91,,,,,,
41.10787,29.02071,445.0,442.0,443.0,444.0,,,,-115.02,-125.92,-126.7,-128.99,,,,-13.52,-21.59,-22.86,-24.59,,,,0.34,-10.46,-11.82,-13.63,,,
41.10787,29.02067,246.0,,,,,,,-119.22,,,,,,,-29.12,,,,,,,-18.13,,,,,,
41.10787,29.02067,40.0,30.0,59.0,76.0,,,,-104.14,-106.27,-118.45,-118.51,,,,-13.96,-16.09,-28.31,-28.58,,,,-0.63,-4.01,-17.61,-17.88,,,
41.10787,29.02067,445.0,442.0,444.0,443.0,,,,-112.3,-125.88,-127.04,-127.66,,,,-12.3,-21.47,-22.4,-27.67,,,,3.36,-10.34,-11.33,-16.92,,,
41.10787,29.02067,246.0,,,,,,,-114.51,,,,,,,-17.68,,,,,,,-5.98,,,,,,
41.10787,29.02067,445.0,443.0,444.0,442.0,,,,-114.64,-124.07,-126.21,-126.41,,,,-13.29,-22.44,-22.01,-22.3,,,,0.82,-11.46,-10.92,-11.22,,,
41.10786,29.02063,40.0,30.0,59.0,76.0,,,,-102.57,-110.22,-118.48,-119.83,,,,-12.5,-20.13,-28.51,-30.75,,,,2.66,-8.98,-17.8,-20.07,,,
41.10786,29.02063,445.0,443.0,442.0,444.0,,,,-115.75,-124.83,-125.3,-126.72,,,,-13.91,-22.78,-21.22,-22.42,,,,-0.43,-11.82,-10.05,-11.35,,,
41.10786,29.02063,246.0,,,,,,,-113.65,,,,,,,-19.38,,,,,,,-8.0,,,,,,
41.10786,29.02063,30.0,40.0,23.0,59.0,76.0,68.0,,-105.68,-106.44,-117.34,-119.41,-120.66,-121.8,,-14.46,-15.22,-26.12,-28.17,-29.41,-30.56,,-1.51,-2.73,-15.37,-17.46,-18.72,-19.89,
41.10786,29.02063,445.0,444.0,442.0,443.0,,,,-113.24,-125.32,-126.35,-126.7,,,,-12.73,-21.25,-22.11,-26.37,,,,2.17,-10.09,-11.02,-15.57,,,
41.10786,29.0206,40.0,30.0,23.0,76.0,59.0,,,-105.08,-107.41,-114.02,-118.65,-118.83,,,-14.25,-16.59,-23.32,-27.78,-28.04,,,-1.15,-4.68,-12.45,-17.05,-17.32,,
41.10786,29.0206,246.0,,,,,,,-115.41,,,,,,,-27.8,,,,,,,-16.89,,,,,,
41.10786,29.0206,445.0,444.0,443.0,442.0,,,,-115.2,-129.6,-128.11,-129.12,,,,-13.53,-25.45,-24.06,-25.08,,,,0.31,-14.58,-13.01,-14.08,,,
41.10786,29.0206,246.0,,,,,,,-112.97,,,,,,,-19.78,,,,,,,-8.44,,,,,,
41.10786,29.02057,445.0,444.0,443.0,442.0,,,,-113.38,-125.03,-127.71,-135.44,,,,-12.74,-20.57,-27.06,-31.06,,,,2.21,-9.34,-16.26,-20.2,,,
41.10786,29.02057,445.0,442.0,443.0,444.0,,,,-113.74,-124.14,-126.45,-126.45,,,,-12.9,-20.23,-22.94,-22.45,,,,1.7,-8.98,-11.93,-11.38,,,
41.10786,29.02057,40.0,30.0,23.0,59.0,76.0,,,-102.38,-109.73,-115.96,-119.94,-120.2,,,-12.45,-19.8,-26.03,-30.38,-31.14,,,2.81,-8.61,-15.28,-19.7,-20.47,,
41.10786,29.02057,246.0,,,,,,,-110.0,,,,,,,-15.66,,,,,,,-3.27,,,,,,
41.10786,29.02057,445.0,444.0,442.0,443.0,,,,-113.01,-125.76,-125.94,-126.6,,,,-12.64,-21.6,-21.88,-26.11,,,,2.37,-10.45,-10.78,-15.31,,,
41.10785,29.02054,40.0,30.0,59.0,23.0,76.0,68.0,,-103.01,-108.45,-112.94,-116.05,-124.91,-124.91,,-12.75,-18.18,-22.64,-25.78,-34.61,-34.61,,1.99,-6.72,-11.73,-15.02,-23.98,-23.97,
41.10785,29.02054,445.0,442.0,443.0,444.0,,,,-114.92,-126.11,-127.09,-127.28,,,,-13.45,-22.06,-25.59,-22.99,,,,0.49,-10.97,-14.77,-11.96,,,
41.10785,29.02054,40.0,30.0,23.0,59.0,68.0,76.0,,-103.95,-111.13,-115.09,-116.73,-118.51,-118.76,,-12.86,-20.05,-24.01,-25.71,-27.19,-27.87,,1.69,-8.91,-13.18,-14.95,-16.46,-17.16,
41.10785,29.02054,246.0,,,,,,,-113.63,,,,,,,-13.25,,,,,,,0.96,,,,,,
41.10785,29.02054,246.0,,,,,,,-111.72,,,,,,,-17.27,,,,,,,-5.44,,,,,,
41.10785,29.02054,445.0,442.0,444.0,443.0,,,,-114.77,-125.3,-126.53,-127.91,,,,-13.36,-21.11,-22.29,-26.66,,,,0.67,-9.93,-11.22,-15.86,,,
41.10785,29.02052,40.0,30.0,23.0,59.0,76.0,68.0,,-103.08,-110.19,-114.18,-118.62,-118.66,-119.58,,-12.55,-19.67,-23.66,-27.97,-27.36,-27.95,,2.52,-8.46,-12.8,-17.26,-16.64,-17.23,
41.10785,29.02052,246.0,,,,,,,-109.53,,,,,,,-14.78,,,,,,,-2.0,,,,,,
41.10784,29.02049,445.0,442.0,444.0,443.0,,,,-112.59,-123.47,-124.84,-128.49,,,,-12.47,-19.67,-20.89,-25.01,,,,2.84,-8.34,-9.72,-14.09,,,
41.10784,29.02049,445.0,444.0,442.0,443.0,,,,-113.6,-125.27,-129.79,-131.28,,,,-12.85,-21.17,-25.58,-27.07,,,,1.89,-9.99,-14.67,-16.2,,,
41.10784,29.02049,445.0,444.0,443.0,442.0,,,,-114.95,-125.66,-127.68,-128.93,,,,-13.52,-21.56,-23.87,-24.39,,,,0.34,-10.4,-12.9,-13.38,,,
41.10784,29.02049,40.0,30.0,23.0,68.0,59.0,76.0,,-104.94,-109.12,-114.38,-117.72,-117.92,-119.52,,-13.63,-17.82,-23.07,-26.61,-26.51,-28.14,,0.0,-6.27,-12.19,-15.87,-15.76,-17.43,
41.10784,29.02049,246.0,,,,,,,-114.64,,,,,,,-18.8,,,,,,,-7.31,,,,,,
41.10784,29.02047,40.0,30.0,23.0,68.0,59.0,76.0,,-103.48,-109.67,-115.44,-115.87,-117.41,-120.29,,-12.67,-18.87,-24.7,-24.4,-26.55,-29.76,,2.17,-7.53,-13.9,-13.59,-15.81,-19.07,
